animal.id,sex,DT,difft,stepl,vel
16,f,9/18/2017 20:01,4,319.6838777,79.92096942
16,f,9/18/2017 23:01,3,76.0574098,25.35246993
16,f,9/19/2017 3:01,4,9.722780914,2.430695229
16,f,9/19/2017 7:01,4,67.1590161,16.78975402
16,f,9/19/2017 11:01,4,191.0559622,47.76399055
16,f,9/19/2017 15:01,4,11.07916033,2.769790082
16,f,9/19/2017 19:01,4,163.996773,40.99919324
16,f,9/19/2017 23:01,4,264.9133963,66.22834908
16,f,9/20/2017 2:01,3,167.2309239,55.74364129
16,f,9/20/2017 6:01,4,12.30791273,3.076978183
16,f,9/20/2017 10:01,4,22.55929263,5.639823157
16,f,9/20/2017 14:01,4,20.10576644,5.02644161
16,f,9/20/2017 18:01,4,602.6716907,150.6679227
16,f,9/20/2017 22:01,4,398.5103051,99.62757627
16,f,9/21/2017 1:01,3,54.22636169,18.0754539
16,f,9/21/2017 5:01,4,139.6403146,34.91007865
16,f,9/21/2017 9:01,4,368.7523488,92.18808719
16,f,9/21/2017 13:01,4,83.06175301,20.76543825
16,f,9/21/2017 17:01,4,100.390999,25.09774975
16,f,9/21/2017 21:01,4,152.944763,38.23619075
16,f,9/22/2017 0:01,3,69.50673733,23.16891244
16,f,9/22/2017 4:01,4,65.66212417,16.41553104
16,f,9/22/2017 8:01,4,187.526685,46.88167126
16,f,9/22/2017 12:01,4,115.7754843,28.94387108
16,f,9/22/2017 16:01,4,150.9573345,37.73933364
16,f,9/22/2017 20:01,4,186.306962,46.57674051
16,f,9/22/2017 23:01,3,228.7884931,76.26283104
16,f,9/23/2017 3:01,4,16.01745148,4.00436287
16,f,9/23/2017 7:01,4,194.4028001,48.60070003
16,f,9/23/2017 11:01,4,550.0287273,137.5071818
16,f,9/23/2017 15:01,4,185.5244063,46.38110157
16,f,9/23/2017 19:01,4,278.5719272,69.64298181
16,f,9/23/2017 23:01,4,63.95549726,15.98887432
16,f,9/24/2017 2:01,3,7.081289794,2.360429931
16,f,9/24/2017 6:01,4,61.58950411,15.39737603
16,f,9/24/2017 10:01,4,163.9238246,40.98095615
16,f,9/24/2017 14:01,4,2.983828822,0.745957205
16,f,9/24/2017 18:01,4,622.7977454,155.6994364
16,f,9/24/2017 22:01,4,31.28866082,7.822165206
16,f,9/25/2017 1:01,3,58.45924793,19.48641598
16,f,9/25/2017 5:01,4,191.6799912,47.91999779
16,f,9/25/2017 9:01,4,477.5968077,119.3992019
16,f,9/25/2017 13:01,4,68.54457059,17.13614265
16,f,9/25/2017 17:01,4,307.9356031,76.98390077
16,f,9/25/2017 21:01,4,50.44902354,12.61225589
17,f,8/27/2017 2:01,3,16.29600936,5.43200312
17,f,8/27/2017 6:01,4,122.4626637,30.61566592
17,f,8/27/2017 10:01,4,50.90829353,12.72707338
17,f,8/27/2017 14:01,4,385.6160465,96.40401162
17,f,8/27/2017 18:01,4,197.3311906,49.33279765
17,f,8/27/2017 22:01,4,185.1505207,46.28763018
17,f,8/28/2017 1:01,3,169.259237,56.41974568
17,f,8/28/2017 5:01,4,166.1028211,41.52570528
17,f,8/28/2017 9:01,4,118.709008,29.677252
17,f,8/28/2017 13:01,4,826.0202853,206.5050713
17,f,8/28/2017 17:01,4,368.372783,92.09319574
17,f,8/28/2017 21:01,4,454.2511829,113.5627957
17,f,8/29/2017 0:01,3,15.99962685,5.333208951
17,f,8/29/2017 4:01,4,15.79794761,3.949486902
17,f,8/29/2017 8:01,4,225.364002,56.3410005
17,f,8/29/2017 12:01,4,218.8089242,54.70223104
17,f,8/29/2017 16:01,4,598.1379382,149.5344845
17,f,8/29/2017 20:01,4,595.757759,148.9394398
17,f,8/29/2017 23:01,3,7.456972611,2.485657537
17,f,8/30/2017 3:01,4,83.31136875,20.82784219
17,f,8/30/2017 7:01,4,334.1407728,83.5351932
17,f,8/30/2017 11:01,4,543.4007122,135.850178
17,f,8/30/2017 15:01,4,1391.312293,347.8280733
17,f,8/30/2017 19:01,4,568.7448836,142.1862209
17,f,8/30/2017 23:01,4,183.3843527,45.84608818
17,f,8/31/2017 2:01,3,25.23644944,8.412149813
17,f,8/31/2017 6:01,4,338.4731702,84.61829255
17,f,8/31/2017 10:01,4,559.0000654,139.7500163
17,f,8/31/2017 14:01,4,464.068263,116.0170657
17,f,8/31/2017 18:01,4,459.2864978,114.8216245
17,f,8/31/2017 22:01,4,281.0663715,70.26659287
17,f,9/1/2017 1:01,3,80.0906777,26.69689257
17,f,9/1/2017 5:01,4,64.53879655,16.13469914
17,f,9/1/2017 9:01,4,184.0280552,46.00701379
17,f,9/1/2017 13:01,4,461.0098157,115.2524539
17,f,9/1/2017 17:01,4,175.7071654,43.92679134
17,f,9/1/2017 21:01,4,593.8081635,148.4520409
17,f,9/2/2017 0:01,3,644.1592935,214.7197645
17,f,9/2/2017 4:01,4,368.8517688,92.21294219
17,f,9/2/2017 8:01,4,3.728482836,0.932120709
17,f,9/2/2017 12:01,4,415.9209492,103.9802373
17,f,9/2/2017 16:01,4,309.21794,77.304485
17,f,9/2/2017 20:01,4,381.4268202,95.35670505
17,f,9/2/2017 23:01,3,214.4191791,71.47305969
17,f,9/3/2017 3:01,4,376.8944037,94.22360093
17,f,9/3/2017 7:01,4,148.9029594,37.22573984
17,f,9/3/2017 11:01,4,294.0164397,73.50410993
17,f,9/3/2017 15:01,4,622.0187143,155.5046786
17,f,9/3/2017 19:01,4,596.1540779,149.0385195
17,f,9/3/2017 23:01,4,38.29049788,9.572624471
17,f,9/4/2017 2:01,3,321.5678418,107.1892806
17,f,9/4/2017 6:01,4,405.0278259,101.2569565
17,f,9/4/2017 10:01,4,562.8427605,140.7106901
17,f,9/4/2017 14:01,4,724.0749546,181.0187386
17,f,9/4/2017 18:01,4,249.4620533,62.36551333
17,f,9/4/2017 22:01,4,233.7612947,58.44032366
17,f,9/5/2017 1:01,3,76.77334054,25.59111351
17,f,9/5/2017 5:01,4,129.3548032,32.33870079
17,f,9/5/2017 9:01,4,173.8920896,43.4730224
17,f,9/5/2017 13:01,4,404.2383809,101.0595952
17,f,9/5/2017 17:01,4,443.7246557,110.9311639
17,f,9/5/2017 21:01,4,230.3516521,57.58791303
17,f,9/6/2017 0:01,3,551.4704936,183.8234979
17,f,9/6/2017 4:01,4,280.8749346,70.21873366
17,f,9/6/2017 8:01,4,286.7745757,71.69364393
17,f,9/6/2017 12:01,4,162.8318621,40.70796552
17,f,9/6/2017 16:01,4,609.150755,152.2876888
17,f,9/6/2017 20:01,4,498.9748514,124.7437129
17,f,9/6/2017 23:01,3,5.119214109,1.706404703
17,f,9/7/2017 3:01,4,166.2614743,41.56536856
17,f,9/7/2017 7:01,4,180.1853908,45.04634771
17,f,9/7/2017 11:01,4,44.72033674,11.18008419
17,f,9/7/2017 15:01,4,353.5692505,88.39231263
17,f,9/7/2017 19:01,4,296.7905917,74.19764792
17,f,9/7/2017 23:01,4,104.3967636,26.09919089
17,f,9/8/2017 2:01,3,71.33936304,23.77978768
17,f,9/8/2017 6:01,4,243.87126,60.96781499
17,f,9/8/2017 10:01,4,168.7381397,42.18453492
17,f,9/8/2017 14:01,4,1781.183199,445.2957998
17,f,9/8/2017 18:01,4,2007.182373,501.7955932
17,f,9/8/2017 22:01,4,65.16121969,16.29030492
17,f,9/9/2017 1:01,3,194.5817014,64.86056713
17,f,9/9/2017 5:01,4,46.09289533,11.52322383
17,f,9/9/2017 9:01,4,352.9632305,88.24080763
17,f,9/9/2017 13:01,4,398.8435869,99.71089673
17,f,9/9/2017 17:01,4,222.8576988,55.7144247
17,f,9/9/2017 21:01,4,397.8431663,99.46079158
17,f,9/10/2017 0:01,3,25.56021414,8.520071379
17,f,9/10/2017 4:01,4,137.1432864,34.28582159
17,f,9/10/2017 8:01,4,174.9317664,43.7329416
17,f,9/10/2017 12:02,4.016666667,296.1994766,73.74260828
17,f,9/10/2017 16:01,3.983333333,140.2079616,35.19865145
17,f,9/10/2017 20:01,4,28.56779561,7.141948903
17,f,9/10/2017 23:01,3,211.1743056,70.39143521
17,f,9/11/2017 3:01,4,295.9517641,73.98794103
17,f,9/11/2017 7:01,4,12.65118567,3.162796417
17,f,9/11/2017 11:01,4,37.79439438,9.448598596
17,f,9/11/2017 15:01,4,441.0283888,110.2570972
17,f,9/11/2017 19:01,4,89.7900392,22.4475098
17,f,9/11/2017 23:01,4,206.1927582,51.54818955
17,f,9/12/2017 2:01,3,245.5657279,81.85524263
17,f,9/12/2017 6:01,4,202.3919913,50.59799782
17,f,9/12/2017 10:01,4,166.9947835,41.74869587
17,f,9/12/2017 14:01,4,1398.745506,349.6863765
17,f,9/12/2017 18:01,4,336.9263818,84.23159544
17,f,9/12/2017 22:01,4,61.97097412,15.49274353
17,f,9/13/2017 1:01,3,36.72111899,12.240373
17,f,9/13/2017 5:01,4,63.38479803,15.84619951
17,f,9/13/2017 9:01,4,140.5080756,35.1270189
17,f,9/13/2017 13:01,4,275.6314098,68.90785244
17,f,9/13/2017 17:01,4,254.6885466,63.67213665
17,f,9/13/2017 21:01,4,84.84218819,21.21054705
17,f,9/14/2017 0:01,3,244.8925484,81.63084947
17,f,9/14/2017 4:01,4,89.40053304,22.35013326
17,f,9/14/2017 8:01,4,42.90659564,10.72664891
17,f,9/14/2017 12:01,4,502.9651248,125.7412812
17,f,9/14/2017 16:01,4,100.1171711,25.02929277
17,f,9/14/2017 20:01,4,123.156514,30.7891285
17,f,9/14/2017 23:01,3,15.99946467,5.333154888
17,f,9/15/2017 3:01,4,161.3539515,40.33848788
17,f,9/15/2017 7:01,4,349.9878882,87.49697206
17,f,9/15/2017 11:02,4.016666667,272.4291104,67.82467478
17,f,9/15/2017 15:01,3.983333333,588.148204,147.6522688
17,f,9/15/2017 19:01,4,627.0566007,156.7641502
17,f,9/15/2017 23:01,4,340.9876244,85.2469061
17,f,9/16/2017 2:01,3,28.00975477,9.336584924
17,f,9/16/2017 6:01,4,27.01099812,6.75274953
17,f,9/16/2017 10:01,4,37.04669046,9.261672615
17,f,9/16/2017 14:01,4,569.3716126,142.3429032
17,f,9/16/2017 18:01,4,184.1474649,46.03686623
17,f,9/16/2017 22:01,4,474.102778,118.5256945
17,f,9/17/2017 1:01,3,320.8378675,106.9459558
17,f,9/17/2017 5:01,4,262.4714619,65.61786546
17,f,9/17/2017 9:01,4,819.1996067,204.7999017
17,f,9/17/2017 13:01,4,228.9833061,57.24582653
17,f,9/17/2017 17:01,4,160.5469305,40.13673263
17,f,9/17/2017 21:01,4,162.034961,40.50874026
17,f,9/18/2017 0:01,3,23.91462574,7.971541914
17,f,9/18/2017 4:01,4,651.2332396,162.8083099
17,f,9/18/2017 8:01,4,71.80293628,17.95073407
17,f,9/18/2017 12:01,4,233.442029,58.36050724
17,f,9/18/2017 16:01,4,215.1468761,53.78671902
17,f,9/18/2017 20:01,4,664.2130462,166.0532616
17,f,9/18/2017 23:01,3,6.299059571,2.099686524
17,f,9/19/2017 3:01,4,733.0282078,183.2570519
17,f,9/19/2017 7:01,4,151.6650394,37.91625984
17,f,9/19/2017 11:01,4,305.7692667,76.44231668
17,f,9/19/2017 15:01,4,1232.357617,308.0894043
17,f,9/19/2017 19:01,4,400.6518513,100.1629628
17,f,9/19/2017 23:01,4,11.48629858,2.871574644
17,f,9/20/2017 2:01,3,9.995364703,3.331788234
17,f,9/20/2017 6:01,4,141.3668938,35.34172346
17,f,9/20/2017 10:01,4,249.2530291,62.31325727
17,f,9/20/2017 14:01,4,728.1421306,182.0355327
17,f,9/20/2017 18:01,4,408.6022987,102.1505747
17,f,9/20/2017 22:01,4,395.3086287,98.82715717
17,f,9/21/2017 1:01,3,187.2108426,62.40361419
17,f,9/21/2017 5:01,4,546.8107782,136.7026946
17,f,9/21/2017 9:01,4,545.6716768,136.4179192
17,f,9/21/2017 13:01,4,3.72861079,0.932152698
17,f,9/21/2017 17:01,4,631.3537382,157.8384346
17,f,9/21/2017 21:01,4,560.1606898,140.0401724
17,f,9/22/2017 0:01,3,11.2164791,3.738826368
17,f,9/22/2017 4:01,4,11.48680553,2.871701383
17,f,9/22/2017 8:01,4,413.0376678,103.259417
17,f,9/22/2017 12:01,4,1080.546914,270.1367285
17,f,9/22/2017 16:01,4,1473.824776,368.4561941
17,f,9/22/2017 20:01,4,839.8779466,209.9694867
17,f,9/22/2017 23:01,3,180.7744061,60.25813536
17,f,9/23/2017 3:01,4,106.3405039,26.58512598
17,f,9/23/2017 7:01,4,458.0142129,114.5035532
17,f,9/23/2017 11:01,4,552.4643688,138.1160922
17,f,9/23/2017 15:01,4,820.8011266,205.2002816
17,f,9/23/2017 19:01,4,1029.352007,257.3380018
17,f,9/23/2017 23:01,4,560.3477506,140.0869376
17,f,9/24/2017 2:01,3,25.52069667,8.506898889
17,f,9/24/2017 6:01,4,182.1908977,45.54772443
17,f,9/24/2017 10:01,4,299.9129735,74.97824336
17,f,9/24/2017 14:01,4,306.0787248,76.51968119
17,f,9/24/2017 18:01,4,440.4395006,110.1098751
17,f,9/24/2017 22:01,4,275.7348949,68.93372374
17,f,9/25/2017 1:01,3,144.671563,48.22385435
17,f,9/25/2017 5:01,4,77.92317538,19.48079384
17,f,9/25/2017 9:01,4,1946.034744,486.5086861
17,f,9/25/2017 13:01,4,1294.378356,323.594589
17,f,9/25/2017 17:01,4,1057.759704,264.439926
17,f,9/25/2017 21:01,4,712.3054578,178.0763645
18,f,8/27/2017 2:01,3,481.6440291,160.5480097
18,f,8/27/2017 6:01,4,197.053953,49.26348824
18,f,8/27/2017 10:01,4,8.661574612,2.165393653
18,f,8/27/2017 14:01,4,222.5064421,55.62661052
18,f,8/27/2017 18:01,4,858.6985334,214.6746333
18,f,8/27/2017 22:01,4,140.9309636,35.23274089
18,f,8/28/2017 1:01,3,158.3168584,52.77228615
18,f,8/28/2017 5:01,4,138.1711791,34.54279478
18,f,8/28/2017 9:01,4,388.9161429,97.22903572
18,f,8/28/2017 13:01,4,354.6690594,88.66726485
18,f,8/28/2017 17:01,4,337.8146597,84.45366492
18,f,8/28/2017 21:01,4,737.3845257,184.3461314
18,f,8/29/2017 0:01,3,177.014858,59.00495267
18,f,8/29/2017 4:01,4,197.6419554,49.41048885
18,f,8/29/2017 8:01,4,445.6977767,111.4244442
18,f,8/29/2017 12:01,4,850.5660812,212.6415203
18,f,8/29/2017 16:01,4,56.21502571,14.05375643
18,f,8/29/2017 20:01,4,702.1021429,175.5255357
18,f,8/29/2017 23:01,3,6.395014774,2.131671591
18,f,8/30/2017 3:01,4,237.4508829,59.36272072
18,f,8/30/2017 7:01,4,234.0880048,58.5220012
18,f,8/30/2017 11:02,4.016666667,149.6679756,37.26173666
18,f,8/30/2017 15:01,3.983333333,260.922626,65.50358812
18,f,8/30/2017 19:01,4,343.1346643,85.78366609
18,f,8/30/2017 23:01,4,54.4334687,13.60836718
18,f,8/31/2017 2:01,3,103.2583762,34.41945875
18,f,8/31/2017 6:01,4,120.0416978,30.01042444
18,f,8/31/2017 10:02,4.016666667,368.6969397,91.79176923
18,f,8/31/2017 14:01,3.983333333,846.6779529,212.5551346
18,f,8/31/2017 18:01,4,55.71909141,13.92977285
18,f,8/31/2017 22:01,4,283.2947492,70.8236873
18,f,9/1/2017 1:01,3,173.0353833,57.67846111
18,f,9/1/2017 5:01,4,130.7729543,32.69323858
18,f,9/1/2017 9:01,4,278.4473594,69.61183984
18,f,9/1/2017 13:01,4,310.6713219,77.66783048
18,f,9/1/2017 17:01,4,374.5753137,93.64382842
18,f,9/1/2017 21:01,4,366.7564613,91.68911533
18,f,9/2/2017 0:01,3,12.82637105,4.275457018
18,f,9/2/2017 4:01,4,12.55063347,3.137658368
18,f,9/2/2017 8:01,4,95.684172,23.921043
18,f,9/2/2017 12:02,4.016666667,657.9761544,163.8114907
18,f,9/2/2017 16:01,3.983333333,64.25626257,16.13127931
18,f,9/2/2017 20:01,4,554.7830882,138.6957721
18,f,9/2/2017 23:01,3,1.492355169,0.497451723
18,f,9/3/2017 3:01,4,123.0767429,30.76918571
18,f,9/3/2017 7:01,4,187.278171,46.81954276
18,f,9/3/2017 11:01,4,416.0778901,104.0194725
18,f,9/3/2017 15:01,4,71.60874583,17.90218646
18,f,9/3/2017 19:01,4,464.2999494,116.0749873
18,f,9/3/2017 23:01,4,305.3590602,76.33976506
18,f,9/4/2017 2:01,3,39.14881909,13.04960636
18,f,9/4/2017 6:01,4,254.6203226,63.65508066
18,f,9/4/2017 10:02,4.016666667,865.4571231,215.4665037
18,f,9/4/2017 14:01,3.983333333,302.9632302,76.05771469
18,f,9/4/2017 18:01,4,381.3986745,95.34966862
18,f,9/4/2017 22:01,4,592.6539441,148.163486
18,f,9/5/2017 1:01,3,269.2832153,89.76107176
18,f,9/5/2017 5:01,4,22.24813473,5.562033683
18,f,9/5/2017 9:01,4,474.6314447,118.6578612
18,f,9/5/2017 13:02,4.016666667,147.5584689,36.73654827
18,f,9/5/2017 17:01,3.983333333,320.0441858,80.34582071
18,f,9/5/2017 21:01,4,328.725922,82.1814805
18,f,9/6/2017 0:01,3,8.661419479,2.887139826
18,f,9/6/2017 4:01,4,1008.048598,252.0121494
18,f,9/6/2017 8:01,4,78.82224278,19.70556069
18,f,9/6/2017 12:01,4,703.605161,175.9012902
18,f,9/6/2017 16:01,4,435.1302029,108.7825507
18,f,9/6/2017 20:01,4,753.6603245,188.4150811
18,f,9/6/2017 23:01,3,147.0735339,49.0245113
18,f,9/7/2017 3:01,4,571.5002818,142.8750705
18,f,9/7/2017 7:01,4,240.6422886,60.16057215
18,f,9/7/2017 11:02,4.016666667,936.9551657,233.2668462
18,f,9/7/2017 15:01,3.983333333,229.0179897,57.494056
18,f,9/7/2017 19:01,4,738.3500172,184.5875043
18,f,9/7/2017 23:01,4,391.509071,97.87726774
18,f,9/8/2017 2:01,3,331.8077609,110.602587
18,f,9/8/2017 6:01,4,67.02396673,16.75599168
18,f,9/8/2017 10:01,4,508.7183489,127.1795872
18,f,9/8/2017 14:01,4,185.8648014,46.46620036
18,f,9/8/2017 18:01,4,48.64714022,12.16178505
18,f,9/8/2017 22:01,4,470.9416416,117.7354104
18,f,9/9/2017 1:01,3,317.5727074,105.8575691
18,f,9/9/2017 5:01,4,15.63902806,3.909757016
18,f,9/9/2017 9:01,4,487.2729239,121.818231
18,f,9/9/2017 13:01,4,189.1319803,47.28299508
18,f,9/9/2017 17:01,4,271.9242396,67.98105991
18,f,9/9/2017 21:01,4,474.3914735,118.5978684
18,f,9/10/2017 0:01,3,451.0685186,150.3561729
18,f,9/10/2017 4:01,4,102.2816682,25.57041704
18,f,9/10/2017 8:01,4,138.1194388,34.52985969
18,f,9/10/2017 12:01,4,381.3796162,95.34490405
18,f,9/10/2017 20:02,8.016666667,226.6421766,28.27137338
18,f,9/10/2017 23:01,2.983333333,372.9820867,125.0219285
18,f,9/11/2017 3:01,4,431.3809307,107.8452327
18,f,9/11/2017 7:01,4,128.028601,32.00715026
18,f,9/11/2017 11:01,4,324.6729182,81.16822955
18,f,9/11/2017 15:01,4,717.9612729,179.4903182
18,f,9/11/2017 19:01,4,179.7360171,44.93400428
18,f,9/11/2017 23:01,4,203.3676216,50.84190539
18,f,9/12/2017 2:01,3,83.00672863,27.66890954
18,f,9/12/2017 6:01,4,85.98346425,21.49586606
18,f,9/12/2017 10:01,4,172.4361892,43.1090473
18,f,9/12/2017 14:01,4,412.096794,103.0241985
18,f,9/12/2017 18:01,4,16.01287453,4.003218631
18,f,9/12/2017 22:01,4,14.28506827,3.571267069
18,f,9/13/2017 1:01,3,34.45573705,11.48524568
18,f,9/13/2017 5:01,4,234.1821721,58.54554302
18,f,9/13/2017 9:01,4,374.6915725,93.67289313
18,f,9/13/2017 13:01,4,593.8213361,148.455334
18,f,9/13/2017 17:01,4,512.9212691,128.2303173
18,f,9/13/2017 21:01,4,498.1473811,124.5368453
18,f,9/14/2017 0:01,3,8.315133836,2.771711279
18,f,9/14/2017 4:01,4,23.77091213,5.942728031
18,f,9/14/2017 8:01,4,219.0024653,54.75061631
18,f,9/14/2017 12:01,4,101.4284566,25.35711415
18,f,9/14/2017 16:01,4,78.85678508,19.71419627
18,f,9/14/2017 20:01,4,27.3399465,6.834986625
18,f,9/14/2017 23:01,3,96.72405273,32.24135091
18,f,9/15/2017 3:01,4,257.3943037,64.34857594
18,f,9/15/2017 7:01,4,36.85506163,9.213765407
18,f,9/15/2017 11:01,4,587.642847,146.9107118
18,f,9/15/2017 15:01,4,393.6389818,98.40974544
18,f,9/15/2017 19:01,4,24.52310656,6.130776641
18,f,9/15/2017 23:01,4,92.96727306,23.24181827
18,f,9/16/2017 2:01,3,8.164971136,2.721657045
18,f,9/16/2017 6:01,4,23.21864657,5.804661642
18,f,9/16/2017 10:01,4,149.936511,37.48412775
18,f,9/16/2017 14:01,4,828.7352276,207.1838069
18,f,9/16/2017 18:02,4.016666667,187.2786601,46.62539255
18,f,9/16/2017 22:01,3.983333333,164.7400676,41.35733915
18,f,9/17/2017 1:01,3,4.861845083,1.620615028
18,f,9/17/2017 5:01,4,227.2574187,56.81435467
18,f,9/17/2017 9:01,4,35.61805298,8.904513245
18,f,9/17/2017 13:01,4,60.63792585,15.15948146
18,f,9/17/2017 17:01,4,188.9621314,47.24053284
18,f,9/17/2017 21:01,4,167.6242891,41.90607229
18,f,9/18/2017 0:01,3,10.93593975,3.64531325
18,f,9/18/2017 4:02,4.016666667,4.861839793,1.210416546
18,f,9/18/2017 8:01,3.983333333,30.31897304,7.611457668
18,f,9/18/2017 12:01,4,381.071922,95.2679805
18,f,9/18/2017 16:01,4,138.7228339,34.68070847
18,f,9/18/2017 20:01,4,516.4714248,129.1178562
18,f,9/18/2017 23:01,3,4.149792327,1.383264109
18,f,9/19/2017 3:01,4,5.120255903,1.280063976
18,f,9/19/2017 7:01,4,446.1392574,111.5348144
18,f,9/19/2017 11:01,4,365.4751362,91.36878406
18,f,9/19/2017 15:01,4,71.10906906,17.77726726
18,f,9/19/2017 19:01,4,71.53544985,17.88386246
18,f,9/19/2017 23:01,4,125.5876988,31.3969247
18,f,9/20/2017 2:01,3,3.729070358,1.243023453
18,f,9/20/2017 6:01,4,63.13496156,15.78374039
18,f,9/20/2017 10:01,4,291.790653,72.94766325
18,f,9/20/2017 14:01,4,221.7126236,55.42815589
18,f,9/20/2017 18:01,4,111.2242077,27.80605192
18,f,9/20/2017 22:01,4,93.87386076,23.46846519
18,f,9/21/2017 1:01,3,171.8300306,57.27667687
18,f,9/21/2017 5:01,4,4.571991691,1.142997923
18,f,9/21/2017 9:01,4,147.3547392,36.83868481
18,f,9/21/2017 13:01,4,68.65135721,17.1628393
18,f,9/21/2017 17:01,4,82.39037693,20.59759423
18,f,9/21/2017 21:01,4,942.3230492,235.5807623
18,f,9/22/2017 0:01,3,0.999799549,0.333266516
18,f,9/22/2017 4:01,4,53.51225244,13.37806311
18,f,9/22/2017 8:01,4,116.723451,29.18086275
18,f,9/22/2017 12:01,4,829.9591906,207.4897977
18,f,9/22/2017 16:01,4,13.73209312,3.433023281
18,f,9/22/2017 20:01,4,130.9199776,32.7299944
18,f,9/22/2017 23:01,3,195.5839865,65.19466218
18,f,9/23/2017 3:01,4,16.99616763,4.249041908
18,f,9/23/2017 7:01,4,210.3725527,52.59313818
18,f,9/23/2017 11:01,4,531.6688244,132.9172061
18,f,9/23/2017 15:01,4,288.854214,72.2135535
18,f,9/23/2017 19:01,4,728.3265836,182.0816459
18,f,9/23/2017 23:02,4.016666667,151.1350584,37.6269855
18,f,9/24/2017 2:01,2.983333333,130.2559109,43.66119919
18,f,9/24/2017 6:01,4,38.24938059,9.562345147
18,f,9/24/2017 10:01,4,29.80110715,7.450276786
18,f,9/24/2017 14:01,4,826.5691828,206.6422957
18,f,9/24/2017 18:01,4,112.4095044,28.10237611
18,f,9/24/2017 22:01,4,255.1631597,63.79078992
18,f,9/25/2017 1:01,3,372.3600297,124.1200099
18,f,9/25/2017 5:01,4,259.8195738,64.95489344
18,f,9/25/2017 9:01,4,195.4239356,48.85598389
18,f,9/25/2017 13:01,4,61.23861329,15.30965332
18,f,9/25/2017 17:01,4,239.4090854,59.85227135
18,f,9/25/2017 21:01,4,545.4147766,136.3536941
19,f,8/27/2017 2:01,3,78.45829052,26.15276351
19,f,8/27/2017 6:01,4,36.91073638,9.227684096
19,f,8/27/2017 10:01,4,179.2763094,44.81907736
19,f,8/27/2017 14:01,4,511.2303046,127.8075762
19,f,8/27/2017 18:01,4,169.6511332,42.41278331
19,f,8/27/2017 22:01,4,103.7313803,25.93284508
19,f,8/28/2017 1:01,3,81.13984721,27.04661574
19,f,8/28/2017 5:01,4,157.9548915,39.48872288
19,f,8/28/2017 9:01,4,907.5274185,226.8818546
19,f,8/28/2017 13:01,4,319.7547362,79.93868406
19,f,8/28/2017 17:01,4,106.2360849,26.55902123
19,f,8/28/2017 21:01,4,330.8820965,82.72052412
19,f,8/29/2017 0:01,3,54.73932921,18.24644307
19,f,8/29/2017 4:02,4.016666667,80.94474106,20.15221769
19,f,8/29/2017 8:01,3.983333333,17.84856438,4.480811141
19,f,8/29/2017 12:01,4,466.845928,116.711482
19,f,8/29/2017 16:02,4.016666667,282.5240472,70.33793706
19,f,8/29/2017 20:01,3.983333333,217.5323572,54.61063361
19,f,8/29/2017 23:01,3,3.878609188,1.292869729
19,f,8/30/2017 3:01,4,108.9741143,27.24352858
19,f,8/30/2017 7:01,4,106.4211806,26.60529515
19,f,8/30/2017 11:01,4,436.0135312,109.0033828
19,f,8/30/2017 15:01,4,243.4812515,60.87031287
19,f,8/30/2017 19:01,4,362.8217068,90.70542671
19,f,8/30/2017 23:01,4,127.0101687,31.75254217
19,f,8/31/2017 2:01,3,80.2751215,26.75837383
19,f,8/31/2017 6:01,4,102.0803236,25.52008091
19,f,8/31/2017 10:01,4,501.2811956,125.3202989
19,f,8/31/2017 14:01,4,303.6746069,75.91865174
19,f,8/31/2017 18:01,4,123.2376648,30.80941621
19,f,8/31/2017 22:01,4,354.8044218,88.70110545
19,f,9/1/2017 1:01,3,85.54521513,28.51507171
19,f,9/1/2017 5:01,4,31.52358619,7.880896548
19,f,9/1/2017 9:01,4,306.1586557,76.53966392
19,f,9/1/2017 13:01,4,118.4176059,29.60440148
19,f,9/1/2017 17:02,4.016666667,119.3693813,29.71851817
19,f,9/1/2017 21:01,3.983333333,416.9845533,104.6823146
19,f,9/2/2017 0:01,3,143.2954771,47.76515904
19,f,9/2/2017 4:01,4,178.4924179,44.62310448
19,f,9/2/2017 8:02,4.016666667,54.39297661,13.5418199
19,f,9/2/2017 12:01,3.983333333,57.19140274,14.35767433
19,f,9/2/2017 16:01,4,721.8666788,180.4666697
19,f,9/2/2017 20:01,4,421.9348318,105.4837079
19,f,9/2/2017 23:01,3,174.1250682,58.0416894
19,f,9/3/2017 3:01,4,195.2481756,48.8120439
19,f,9/3/2017 7:01,4,236.0048477,59.00121192
19,f,9/3/2017 11:01,4,85.26767159,21.3169179
19,f,9/3/2017 15:01,4,194.9815506,48.74538765
19,f,9/3/2017 19:01,4,195.0651729,48.76629322
19,f,9/3/2017 23:01,4,509.3551806,127.3387952
19,f,9/4/2017 2:01,3,2.285581364,0.761860455
19,f,9/4/2017 6:01,4,12.99417938,3.248544844
19,f,9/4/2017 10:01,4,88.09765556,22.02441389
19,f,9/4/2017 14:01,4,547.7871761,136.946794
19,f,9/4/2017 18:01,4,136.4017241,34.10043102
19,f,9/4/2017 22:01,4,123.6904144,30.92260361
19,f,9/5/2017 1:01,3,66.4821045,22.1607015
19,f,9/5/2017 5:01,4,53.41414435,13.35353609
19,f,9/5/2017 9:01,4,115.8675983,28.96689957
19,f,9/5/2017 13:01,4,342.4763625,85.61909062
19,f,9/5/2017 17:01,4,157.9376333,39.48440832
